Store,StoreLevel
228,10.72461248334198
229,10.800879365047669
230,10.680066650095485
231,10.194319171729596
232,9.829772009793237
233,10.898809410037133
234,11.040296456923642
235,10.419365567123153
236,10.618213145657862
237,10.175521540168415
238,10.673658649164096
239,10.263320583432574
240,10.230822411288198
241,10.534355624601949
242,10.042814678655127
243,10.588492657845096
244,10.295654632311185
245,10.842288929822853
246,10.615860814555903
247,10.790396630078355
248,10.773930432986294
249,10.318854099168233
250,10.774339416921002
251,11.603937146336621
252,11.002866491259343
253,10.379656616911412
254,9.743288283530543
255,10.482615244835689
256,10.920747462443805
257,10.331155211195135
258,10.377201056995514
259,11.29697892125791
260,10.545902711267036
261,11.159605573802626
262,11.879709281960917
263,9.95039418585286
264,10.611765734750986
265,10.238680330848862
266,10.122852440863838
267,10.879633479611481
268,10.233282682693241
269,10.872498398186849
270,10.8902807622149
271,10.68660369178119
272,10.468577134891456
273,10.59393787930687
274,10.22237932076767
275,10.648787763577
276,10.057280079099378
277,10.50106449308888
278,10.621708325583487
279,10.806862812277558
280,10.483779554758259
281,10.423857591600422
282,10.141257780576298
283,10.609254995331321
284,10.321701289217078
285,10.294124749448361
286,10.222209446857757
287,10.747393997093823
288,10.36118834591511
289,10.494375406176111
290,10.592298280465553
291,10.724548579882928
292,10.403347591414542
293,10.48318145374187
294,10.400124744417203
295,10.303961254654814
296,10.58901270090031
297,10.58478406462893
298,10.771950894581405
299,10.579121182091411
300,10.610166636071062
301,10.369158121922997
302,9.960821896671284
303,10.451216151963406
304,10.610620279281894
305,10.308480644012084
306,10.11998069258662
307,9.632215076880033
308,10.868492102648048
309,10.580100694327939
310,10.895432245479778
311,10.545023542108218
312,10.360721865777458
313,10.601038093639547
314,10.282202659805515
315,10.104064030492065
316,10.931654005511058
317,10.327654578628094
318,10.662918744158128
319,10.71011552297555
320,11.352239881981012
321,10.430116197359979
322,10.252841960226073
323,10.647607732925115
324,10.375949982988088
325,10.515862849446398
326,10.256620248882195
327,10.688025934961216
328,10.140329653258295
329,10.578765789797519
330,10.072176546294235
331,10.464203491460248
332,9.966229893403078
333,10.935796975290582
334,10.341090889923752
335,11.424652625578053
336,11.280767217451888
337,10.272813363011105
338,10.62342900706023
339,10.281892055803658
340,10.519624584880065
341,10.355163636349912
342,11.050164488390323
343,10.61558344175911
344,10.780563052923217
345,10.158552292528496
346,10.571300727102846
347,10.216678333682394
348,10.789713479074255
349,10.753649668764698
350,10.594743755890624
351,10.443248602413274
352,10.5584124978144
353,10.53700882481177
354,10.772832704435116
355,10.869393877869257
356,10.39020733805881
357,10.673540005040376
358,10.97859664104487
359,10.578459826480138
360,10.59067432095106
361,10.475674746013473
362,10.890242437617381
363,10.62285350561551
364,10.140605554915236
365,10.327554295236858
366,10.467000363106822
367,10.303636558120608
368,10.896053410238531
369,10.578098939992408
370,10.681538656926325
371,10.571288990884097
372,10.81948340677593
373,10.157031879812
374,10.605811766378684
375,10.84855907009224
376,10.779105900886867
377,10.702905803758693
378,10.480996796073887
379,10.014919430773215
380,11.315796239185525
381,10.850609346561358
382,10.716835080782442
383,11.506593259497665
384,10.82822731788988
385,10.625554066545417
386,10.71655590706207
387,10.86039463928331
388,10.975173526296807
389,10.99132341939826
390,11.093754529813484
391,10.381869236675472
392,10.629444911218926
393,10.420681254770198
394,10.771217065985686
395,10.036709019977264
396,10.969375534092082
397,10.354257994258143
398,10.349287531823972
399,10.35806245663001
400,10.811199384404253
401,10.593056034506965
402,10.411509740162728
403,10.662574899291885
404,10.205969668613873
405,10.134713415033172
406,10.44437443830694
407,9.99704166514112
408,10.19480430214554
409,10.357743908571793
410,10.497897794026855
411,10.858497585547337
412,10.855381167905081
413,10.598331718446701
414,10.515324849195435
415,10.480943778381894
416,11.05476639276269
417,10.67746521828743
418,10.298153266713815
419,10.325314260421779
420,10.152824945227621
421,10.91237672017724
422,10.176164501834096
423,11.231177888206284
424,10.585444708636587
425,9.820476832296507
426,10.264202259117823
427,10.663170219570311
428,10.482647088305407
429,10.311995610718357
430,10.79882439851572
431,10.904864290218876
432,11.05430253782171
433,10.429838811406677
434,10.939744929543076
435,9.837311156516424
436,10.353050931561436
437,10.63740189857781
438,10.272942277629072
439,10.63875339612086
440,10.285930836541809
441,10.491992906497876
442,10.110308528998226
443,10.30144508384722
444,11.144406700708803
445,10.799707173385439
446,10.236851754161371
447,10.33193971501261
448,10.788482656853995
449,11.068922452175247
450,10.815563824808068
451,10.348846497347099
452,10.276381454833166
453,10.802153320899343
454,10.400614043946565
455,10.640913980900804
456,10.46683070289601
457,10.212466355152214
458,10.680162847658805
459,10.859105326514742
460,9.953103515723768
461,10.218146280767488
462,10.222414994455525
463,10.454827428773768
464,11.023079781749834
465,10.693710820323442
466,10.683296474646722
467,11.253101117917808
468,10.538708535102527
469,11.127118094710262
470,11.213296980838834
471,10.604571473926447
472,10.308497105618954
473,9.908573782590546
474,10.666913907633777
475,10.510893440270307
476,10.409076282352476
477,10.466870470251044
478,10.570640814538121
479,11.0691494879046
480,10.249637527148904
481,10.274405998615805
482,10.767778564423493
483,10.243253476451427
484,10.701131515053365
485,10.224224459277405
486,10.09417343948336
487,10.596075488574426
488,9.958009464564244
489,10.618490410629546
490,10.760562201604332
491,10.548132360451124
492,10.69359510267168
493,10.759237491872913
494,10.88128787902052
495,10.27306139187573
496,10.697588428011187
497,10.858579322738796
498,10.59816329356179
499,10.282977333999886
500,10.319306167524658
501,10.31965755378692
502,11.030786665278582
503,10.54040183486059
504,10.557890150122745
505,10.205814016987294
506,10.668843618306127
507,10.780396907175474
508,10.546576530398623
509,10.456674031453783
510,10.752774265041982
511,10.397827822803375
512,10.54716569170238
513,11.559410373984687
514,10.386668581962214
515,10.855410199963512
516,10.406356077769345
517,10.421709422691016
518,10.403150165000298
519,10.31514243252663
520,10.006477461638543
521,10.290288158869252
522,10.752908232448394
523,11.395636816693395
524,10.815265415646408
525,10.98560047007355
526,11.005418003682792
527,11.027862691546577
528,11.013015912020814
529,10.709671433756117
530,10.267322683565615
531,10.250000152887113
532,11.044458322789787
533,10.908875221301862
534,10.647122450556267
535,10.741579450042915
536,10.76508026037425
537,10.361970987366549
538,10.006420638261238
539,11.076084532660504
540,10.350053599359168
541,10.543788543686288
542,10.475574605878746
543,9.63693767633069
544,11.289804862254147
545,11.003901140128479
546,11.277563472745369
547,10.394096743642846
548,10.251569493937987
549,10.194894499601338
550,10.436866644202786
551,10.538704840139708
552,10.668433652754116
553,10.601010725345873
554,10.154094252861274
555,10.280444512293364
556,10.623046247387862
557,10.115457290359457
558,9.83048385230339
559,10.41281017249015
560,11.25820508179459
561,10.58108613664368
562,11.738920213482327
563,10.353016300624907
564,10.360025817697336
565,10.536016584467763
566,10.241463642538905
567,10.299543577196939
568,10.236470996260582
569,10.172375868711743
570,10.148884458317893
571,10.691016633021905
572,10.57054933158176
573,10.01737593445033
574,10.82925736508863
575,10.292133936000381
576,10.586485253881074
577,10.25627935743517
578,10.88958075996761
579,10.758790656318865
580,10.977698597928445
581,10.306746064291122
582,10.59603183514718
583,10.109792295685267
584,10.202705476235245
585,10.382139428653828
586,11.359531508141743
587,10.909167768124203
588,10.472900317496604
589,10.132158786560039
590,10.252230689427456
591,10.388834001599257
592,10.142558435527489
593,10.908228050601876
594,10.08308792346292
595,11.365233720536784
596,10.16057653728919
597,10.274832336551588
598,10.419175354568385
599,10.938909971740639
600,10.594986679960604
601,10.23509751892691
602,10.491128076714597
603,10.56083290951145
604,10.714410431365565
605,10.58993290361378
606,10.420328300271331
607,9.981006197525227
608,10.873877853526398
609,10.195581238309359
610,10.07631266502873
611,10.405098146464349
612,10.559967768009097
613,10.557515551148143
614,10.535358227431413
615,10.92233336328885
616,10.788932580863285
617,10.49541077950899
618,10.571783994617556
619,10.090436847455615
620,10.69787082493441
621,10.423643606569355
622,10.11807737371565
623,10.614358562561431
624,10.597801211291573
625,10.484261236240568
626,10.87873856070226
627,10.434755475658232
628,10.482682517069916
629,10.674042312352665
630,10.577101832681944
631,10.342232326024835
632,10.609007192053525
633,10.625912748077582
634,10.540205370414014
635,10.407523155637438
636,10.390172874780829
637,10.807859352865584
638,10.426755683902002
639,10.198022377599301
640,11.09248565353983
641,10.388120537744628
642,9.943738913672673
643,10.729955383366166
644,10.86074149569445
645,11.01165165261175
646,10.261423929642776
647,10.404009213203345
648,10.538725356386486
649,9.942941816170464
650,10.503393187010323
651,10.681647347436702
652,10.531145612724286
653,10.423440825959434
654,10.50725684269673
655,10.71631235769534
656,9.830826952125312
657,10.43051355830838
658,10.443800267147012
659,10.374624767212932
660,10.16082282456027
661,10.613619171742277
662,10.771993960653445
663,10.174317871498827
664,10.240866863433622
665,10.748289089454365
666,10.580419174332256
667,10.82144953193905
668,10.845622459533693
669,10.150654456492076
670,10.526157573641719
671,10.41889429833423
672,10.825729871539169
673,10.601004253493082
674,10.74187774005151
675,10.090023114519148
676,10.846396743243384
677,10.710948683378332
678,10.632000734087853
679,10.955100891619365
680,10.305011796554968
681,9.883545190593145
682,11.259380509576864
683,10.863634645725519
684,10.67286405547862
685,10.514779723035726
686,10.47077968256064
687,10.773198298872202
688,9.923877753358731
689,10.599170267863485
690,10.36541455404055
691,10.770779368381717
692,10.523186693559007
693,10.502207083104064
694,10.730592204947964
695,10.314900027721688
696,10.712320259576371
697,11.012901524224002
698,11.407509020699075
699,10.761680671065346
700,10.098524806145996
701,10.38215363423636
702,10.111126619996787
703,9.834711146664992
704,10.997383245141547
705,10.718797229547114
706,10.391907389977122
707,10.766394368054236
708,10.104413094376536
709,10.94837224180292
710,10.146278714564028
711,10.572774355616767
712,10.501080022038199
713,11.015819913694028
714,10.152808635137067
715,10.500057495307138
716,10.3868349680279
717,10.344207484665091
718,10.722126337559201
719,10.32646695651183
720,10.621947438225575
721,10.697178113582074
722,10.944798482992978
723,10.594784013493289
724,10.572818459899377
725,10.406080343129918
726,11.040413833530195
727,10.160103803254382
728,10.307665495252548
729,11.001767994188969
730,10.735781560983966
731,10.864185601251272
732,10.499692789934073
733,11.554962288391378
734,10.419632347968347
735,10.337098275516318
736,10.293767567685105
737,10.452356198885177
738,10.792343912295742
739,10.889942104669437
740,10.588457728771079
741,10.683334202047366
742,10.728844079338032
743,9.978637147583335
744,10.645059902011534
745,10.649942957972163
746,10.434035777283075
747,10.72742902092701
748,10.389823542446337
749,10.28575908624232
750,10.246751229338622
751,10.08339281256363
752,10.287549564855999
753,10.80787052263814
754,10.72816734561284
755,11.00339240679106
756,11.45672380067249
757,10.466013796638057
758,10.224573171913486
759,10.585016932176408
760,10.685894867417101
761,10.823028526306734
762,9.97856775489323
763,10.466188278085951
764,9.895575721080139
765,10.787985400910394
766,10.451800368208707
767,10.447044811520088
768,11.21470892710521
769,11.22897324423351
770,10.508334332122265
771,10.549514686635366
772,9.927145344302676
773,10.395476269030887
774,10.365009820894592
775,10.807927695549807
776,10.208920793715993
777,10.024968233500593
778,10.413764183032985
779,10.600318737037755
780,10.519590690706906
781,10.231577718462765
782,10.349953865238877
783,10.580632319957157
784,10.689338768482118
785,10.505812251477986
786,9.911247673347367
787,10.974036469208206
788,11.549575054911923
789,9.870502683515339
790,10.662530400337944
791,10.678309366689748
792,10.634410855712183
793,10.202043020802341
794,9.785216274963705
795,10.142632104195226
796,10.622782822037484
797,10.067069675749721
798,10.651528914009676
799,10.9446065979141
800,10.317113183142888
801,10.223415170098209
802,10.571596735178304
803,10.432685590392495
804,10.236038564476875
805,10.436428261966068
806,10.545680103358533
807,10.942189118154248
808,10.633391019172652
809,10.874896792313324
810,10.430455081598458
811,10.077559962180827
812,10.49799183469587
813,10.409327502193623
814,10.782036726267625
815,10.758264237731254
816,10.28307846727304
817,11.738366411949603
818,10.447221882341012
819,10.464693775848815
820,11.139575469625607
821,10.592216040224352
822,10.687271542516086
823,10.409707372652276
824,10.564584613613178
825,10.158313839654353
826,10.82729739716658
827,11.200486216450049
828,10.294195436515052
829,10.425439264439865
830,10.464260034617826
831,11.183295583783096
832,10.527733031574012
833,10.348877723314905
834,10.423170109281523
835,10.27821485279385
836,10.42130476539044
837,9.852308943081734
838,10.72833522349639
839,10.279392009181265
840,10.648085063293257
841,9.731401689707623
842,11.56680995301015
843,10.900057872068814
844,10.069980946811658
845,10.2237138936517
846,10.863152552505076
847,10.603882499108952
848,10.509272107839923
849,10.753763250234023
850,10.463534721750891
851,10.34065563786859
852,10.17349420677027
853,10.86893044135688
854,10.529722655354579
855,10.391539028169973
856,10.621676634236028
857,10.658104629720633
858,10.207079396546785
859,10.662974048359718
860,10.40109948777076
861,9.88462825689016
862,10.803202651184982
863,10.822956375026768
864,10.096957477562494
865,10.673233335884646
866,10.573101098398002
867,10.234224690472603
868,10.914156542450952
869,10.425017646038379
870,10.588220441160004
871,10.482634418594243
872,10.793073257738477
873,9.99733913395811
874,10.179659299603362
875,10.261760898363574
876,10.850874743635464
877,10.527922483143673
878,10.812018852586766
879,9.959679713233164
880,10.663083407484768
881,10.072523832724674
882,10.524669170895145
883,10.214330805797042
884,10.345978929985442
885,10.331875988992902
886,10.509855560124732
887,10.568172074287023
888,10.73494896735543
889,10.067062204933919
890,10.381067048642784
891,10.72342863026764
892,10.66831595369676
893,10.501194122015923
894,10.768907078227128
895,10.88162871032957
896,10.594718168471436
897,9.883087090719208
898,10.525103644045531
899,10.300070630523928
900,10.40994894429744
901,10.6312627571913
902,10.23601007587619
903,11.108856360331124
904,10.434952527353389
905,10.774777206074187
906,11.041691560753092
907,10.484810549246111
908,10.07830929960969
909,10.979139449673744
910,10.384988580387272
911,10.946603121054926
912,10.407516161086075
913,10.81637530588699
914,10.906091288010337
915,10.492136340204254
916,10.32975238453618
917,10.54860325897285
918,10.293702337354578
919,10.348114837833648
920,10.391502887074934
921,10.900173229480899
922,10.648790226851695
923,10.334227109283711
924,10.20381148684628
925,10.52369333049578
926,10.622946043702134
927,10.510832932181922
928,10.715716610575951
929,10.417940110975929
930,10.61385893174133
931,10.028158611402755
932,10.645900913061773
933,10.639634306986343
934,10.558782699923094
935,10.383585439831103
936,10.603581133403564
937,10.623181469734012
938,10.899812459415852
939,10.434406927519706
940,10.625917764442995
941,10.254758741783252
942,10.447719579267082
943,10.593318671172348
944,10.720116312196625
945,10.133900032081078
946,10.083418132129529
947,10.761970160829833
948,10.764326375422154
949,10.318575890864269
950,10.386606118726627
951,10.69732418847534
952,10.529685108090206
953,10.318075855516831
954,10.580201782269196
955,10.18605503628728
956,9.986542239236341
957,10.715500448456893
958,10.103489466383644
959,10.60995000248525
960,10.549066875832743
961,10.525024179341575
962,10.533031648139257
963,11.010545591538282
964,10.905331928190837
965,10.779496581274758
966,10.226177081054265
967,10.805891799669519
968,10.626017766142533
969,9.883130205605028
970,9.842271554005588
971,10.743242620872197
972,9.852360296529255
973,10.499151621897395
974,11.092961172686417
975,10.690287592083454
976,10.585055426523752
977,10.184895620920143
978,10.622158676251434
979,10.477558510822611
980,10.593148734225512
981,10.633987060622724
982,10.729496393668276
983,10.960240751158905
984,10.43048630965877
985,10.770855042428304
986,10.447904389971034
987,10.57865511011711
988,10.20469647012191
989,10.300497662909013
990,10.501994918086478
991,10.39912459362049
992,10.39448226280183
993,10.674311340663618
994,10.143107589082698
995,10.874825158107226
996,10.493390521140398
997,10.27795614525838
998,10.112584882370372
999,10.852861197237464
1000,10.651878504254032
1001,10.33194817013759
1002,10.456002632282814
1003,10.631289623126644
1004,10.270716594197765
1005,10.478811339262688
1006,10.49636440073443
1007,10.592305017573809
1008,10.321156420331308
1009,10.20784066452092
1010,10.830233509516955
1011,10.706357336263997
1012,10.447509948427914
1013,10.028525142130034
1014,11.142775151547164
1015,10.444272052563488
1016,10.31453082181538
1017,10.616517310412547
1018,11.1146371713279
1019,10.84037266308301
1020,10.856248454122873
1021,10.834101676589208
1022,10.631921147933394
1023,10.456783040008148
1024,10.467670020417577
1025,10.654490835724573
1026,10.88940386849612
1027,11.20688138389495
1028,10.182670667763166
1029,10.34031214464434
1030,9.920235195147354
1031,10.213474380351851
1032,10.863711309237436
1033,11.284648129104
1034,10.5110712633479
1035,10.222699310126881
1036,10.255981272777207
1037,10.579635585186887
1038,10.416660084647228
1039,10.73906194620179
1040,10.807714531278963
1041,10.456991024974721
1042,10.066504747977888
1043,10.817883888948533
1044,10.532270531476444
1045,10.78589780443882
1046,10.804649083688158
1047,10.224732610832529
1048,10.572960260394257
1049,10.026671186033306
1050,10.646788583463422
1051,10.64312911708665
1052,10.630636460237024
1053,10.838179664571134
1054,10.448017180460939
1055,10.719256922087947
1056,9.984814691502846
1057,10.516573693623716
1058,10.62649106766436
1059,10.785340379525364
1060,10.640051042708421
1061,10.64106715538535
1062,10.494021413215386
1063,10.103092901571918
1064,10.897650829551301
1065,10.078383010138037
1066,11.061723508119776
1067,10.392825722936516
1068,10.134323895227544
1069,10.486468435569824
1070,10.600712787316645
1071,10.453208121628132
1072,10.568260656435886
1073,10.632475182429857
1074,10.278557368431605
1075,11.10625042085356
1076,9.932172446339457
1077,10.14705831442097
1078,10.544703272632162
1079,10.80162831938909
1080,10.968714529362927
1081,10.603531289825694
1082,10.595766819822238
1083,10.286252686496107
1084,10.493408282242243
1085,10.676854113965911
1086,10.651557197520496
1087,10.493654492512373
1088,10.267688885299506
1089,10.968214566187466
1090,10.507082810091351
1091,10.76298952100029
1092,11.131164120392233
1093,10.770501654891685
1094,10.165676502317055
1095,10.213536553715324
1096,10.337543353616327
1097,11.125765397475252
1098,10.309251030692804
1099,10.834101831802863
1100,10.319490821845786
1101,10.950881916349637
1102,10.593339561568959
1103,10.250777502441593
1104,10.338570843501902
1105,10.143668585588095
1106,10.24270690076936
1107,10.455343199471384
1108,10.378341938946573
1109,10.23205887893281
1110,10.153627936178353
1111,10.300256610756836
1112,10.956676890366591
1113,10.548372151247825
1114,11.689617515658469
1115,10.482388582197405
